fechas,hora,latitud,longitud
2014-05-30,14:43,37.72823333,-25.70737778
2014-06-01,09:45:00,37.7085,-25.3359
2014-06-01,09:45:00,37.7085,-25.3359
2014-06-02,NA,38.381967,-28.263877
2014-06-02,10:29:31,38.39,-28.47
2014-06-12,18:14,38.4,-27.6
2014-06-15,NA,37.67883333,-25.84473333
2014-06-15,NA,37.67883333,-25.84473333
2014-06-15,11:28,37.67640833,-25.888075
2014-06-15,11:28,37.67640833,-25.888075
2014-06-18,09:42,38.4,-27.6
2014-06-20,NA,38.4,-27.6
2014-06-21,16:41:29,38.738731,-28.417969
2014-06-25,13:52,37.68583333,-25.69341667
2014-06-25,15:27,37.64266667,-25.76571667
2014-06-25,13:52,37.68583333,-25.69341667
2014-06-25,15:36,37.65109167,-25.78885833
2014-06-25,15:27,37.64266667,-25.76571667
2014-06-25,13:56:00,37.6869,-25.6921
2014-06-25,15:36,37.65109167,-25.78885833
2014-06-25,14:41:00,37.6512,-25.7113
2014-06-26,09:56:00,38.4022,-28.3362
2014-06-26,NA,38.364157,-28.347096
2014-06-26,09:56:00,38.4022,-28.3362
2014-06-26,10:41,38.4022,-28.3362
2014-06-28,NA,38.68,-28.14348333
2014-06-29,14:29,37.65715,-25.61120833
2014-06-29,09:30,37.658825,-25.63768333
2014-06-29,14:29,37.65715,-25.61120833
2014-06-29,14:24:06,37.6583,-25.6151
2014-06-29,14:00:00,37.6604,-25.6289
2014-06-29,09:52,37.66518333,-25.645025
2014-06-29,14:00,37.66174167,-25.62721667
2014-06-29,14:02:00,37.6571,-25.6236
2014-06-29,09:24:00,37.6559,-25.6225
2014-06-29,09:20,37.65690833,-25.626525
2014-06-29,09:24:00,37.6559,-25.6225
2014-06-29,09:20,37.65690833,-25.626525
2014-06-29,14:02:00,37.6571,-25.6236
2014-06-29,09:52,37.66518333,-25.645025
2014-06-29,14:00,37.66174167,-25.62721667
2014-06-29,09:30,37.658825,-25.63768333
2014-06-29,09:36:00,37.6583,-25.6293
2014-06-30,14:50,37.748,-25.884475
2014-06-30,10:28,37.68350833,-25.72475
2014-06-30,10:28,37.68350833,-25.72475
2014-06-30,10:43,37.70271667,-25.726
2014-06-30,14:20,37.70763333,-25.85933333
2014-06-30,14:50,37.748,-25.884475
2014-06-30,14:20,37.70763333,-25.85933333
2014-06-30,10:43,37.70271667,-25.726
2014-07-01,10:40:00,38.4105,-28.5202
2014-07-01,10:40:00,38.4105,-28.5202
2014-07-01,11:24,38.4105,-28.5202
2014-07-01,11:31:22,38.395133,-28.681641
2014-07-02,NA,38.29346667,-28.01581667
2014-07-03,09:55:00,38.3778,-28.4611
2014-07-03,09:55:00,38.3778,-28.4611
2014-07-04,NA,38.77248333,-26.06166667
2014-07-04,NA,38.74286667,-26.04058333
2014-07-04,NA,38.63295,-26.0824
2014-07-05,16:29:00,38.4327,-28.6844
2014-07-05,15:35:00,38.4553,-28.6862
2014-07-05,15:35:00,38.4553,-28.6862
2014-07-05,16:29:00,38.4327,-28.6844
2014-07-07,NA,38.67976667,-26.06753333
2014-07-07,NA,38.99118333,-29.06883333
2014-07-12,10:12,38.4179,-28.6688
2014-07-12,09:51,38.4179,-28.6688
2014-07-12,09:49:00,38.4083,-28.6496
2014-07-12,09:49:00,38.4083,-28.6496
2014-07-12,09:24:00,38.4179,-28.6688
2014-07-12,09:24:00,38.4179,-28.6688
2014-07-12,09:49:00,38.4083,-28.6496
2014-07-12,10:39:15,38.303229,-28.769531
2014-07-12,09:24:00,38.4179,-28.6688
2014-07-13,17:49:00,38.4097,-28.6702
2014-07-13,17:49:00,38.4097,-28.6702
2014-07-13,17:49:00,38.4097,-28.6702
2014-07-13,17:49:00,38.4097,-28.6702
2014-07-14,15:20:07,38.39,-28.47
2014-07-14,NA,38.328974,-28.267286
2014-07-14,16:04:00,38.3227,-28.4734
2014-07-14,16:04:00,38.3227,-28.4734
2014-07-15,09:20:00,38.4356,-28.5191
2014-07-15,09:20:00,38.4356,-28.5191
2014-07-15,09:20:00,38.4356,-28.5191
2014-07-15,09:20:00,38.4356,-28.5191
2014-07-15,09:47,38.4356,-28.5191
2014-07-16,NA,39.37163333,-28.16258333
2014-07-24,NA,38.54643333,-29.04533333
2014-09-07,11:47:36,15.1,-23.24
2014-09-11,13:20:48,16.63471,-24.64199
2014-09-11,13:20:25,16.63471,-24.64199
2015-01-16,10:44,37.72329167,-25.770575
2015-01-16,10:44,37.72329167,-25.770575
2015-02-12,15:11,37.6507,-25.31109167
2015-02-12,15:11,37.6507,-25.31109167
2015-02-12,15:11,37.6507,-25.31109167
2015-03-19,16:22:59,38.700545,-28.783698
2015-03-19,16:01:00,38.7004,-28.7599
2015-03-19,16:01:00,38.7004,-28.7599
2015-03-19,16:01:00,38.7004,-28.7599
2015-03-24,NA,38.3804,-28.4967
